partType,name,image,url,brand,socket,speed,coreCount,threadCount,power
cpu,Intel Core i9-10980XE 3 GHz 18-Core Processor (BX8069510980XE),https://cdna.pcpartpicker.com/static/forever/images/product/31fa050d67e7b58c6e3b5a1fbdfacf34.256p.jpg,https://pcpartpicker.com/product/bmxbt6/intel-core-i9-10980xe-3-ghz-18-core-processor-bx8069510980xe,Intel,LGA 1200,3.0,10,20,125
cpu,Intel Core i9-10900X 3.7 GHz 10-Core Processor (BX8069510900X),https://cdna.pcpartpicker.com/static/forever/images/product/d6ea76d2a63ade5759235829a6d63697.256p.jpg,https://pcpartpicker.com/product/r4NgXL/intel-core-i9-10900x-37-ghz-10-core-processor-bx8069510900x,Intel,LGA 1200,3.7,10,20,125
cpu,Intel Core i9-10900 2.8 GHz 10-Core Processor (BX8070110900),https://cdna.pcpartpicker.com/static/forever/images/product/2c0e54afceb3b128eef552ffa7b488ee.256p.jpg,https://pcpartpicker.com/product/wW7p99/intel-core-i9-10900-28-ghz-10-core-processor-bx8070110900,Intel,LGA 1200,2.8,10,20,125
cpu,Intel Core i9-10900F 2.8 GHz 10-Core Processor (BX8070110900F),https://m.media-amazon.com/images/I/41ckT1AzbYL.jpg,https://pcpartpicker.com/product/DYtKHx/intel-core-i9-10900f-28-ghz-10-core-processor-bx8070110900f,Intel,LGA 1200,2.8,10,20,125
cpu,Intel Core i9-10920X 3.5 GHz 12-Core Processor (BX8069510920X),https://cdna.pcpartpicker.com/static/forever/images/product/f289869a9c93444d38bf7d98fcbe2407.256p.jpg,https://pcpartpicker.com/product/2vZzK8/intel-core-i9-10920x-35-ghz-12-core-processor-bx8069510920x,Intel,LGA 1200,3.5,10,20,125
cpu,Intel Core i9-10940X 3.3 GHz 14-Core Processor (BX8069510940X),https://cdna.pcpartpicker.com/static/forever/images/product/665a1e6d9fce6e709588d6546b503b73.256p.jpg,https://pcpartpicker.com/product/fYWBD3/intel-core-i9-10940x-33-ghz-14-core-processor-bx8069510940x,Intel,LGA 1200,3.3,10,20,125
cpu,Intel Core i9-10900K 3.7 GHz 10-Core Processor (BX8070110900KA),https://m.media-amazon.com/images/I/51N+nWnAFBL.jpg,https://pcpartpicker.com/product/L3qBD3/intel-core-i9-10900k-37-ghz-10-core-processor-bx8070110900ka,Intel,LGA 1200,3.7,10,20,125
cpu,Intel Core i9-10850K 3.6 GHz 10-Core OEM/Tray Processor (CM8070104608302),https://cdna.pcpartpicker.com/static/forever/images/product/6210f253ebf4ad4b63b05212c1118613.256p.jpg,https://pcpartpicker.com/product/fmzFf7/intel-core-i9-10850k-36-ghz-10-core-oemtray-processor-cm8070104608302,Intel,LGA 1200,3.6,10,20,125
cpu,Intel Core i9-10850KA Avengers Limited Edition 3.6 GHz 10-Core Processor (BX8070110850KA),https://cdna.pcpartpicker.com/static/forever/images/product/8f204a977a78a6c02837f3352fe91d94.256p.jpg,https://pcpartpicker.com/product/vwsnTW/intel-core-i9-10850k-36-ghz-10-core-processor-bx8070110850ka,Intel,LGA 1200,3.6,10,20,125
cpu,Intel Core i5-11400F 2.6 GHz 6-Core Processor (BX8070811400F),https://cdna.pcpartpicker.com/static/forever/images/product/1cd42b90d913aa4fe2338eb376fd3e2d.256p.jpg,https://pcpartpicker.com/product/qp2WGX/intel-core-i5-11400f-26-ghz-6-core-processor-bx8070811400f,Intel,LGA 1200,2.6,6,12,50
cpu,Intel Core i5-11600K 3.9 GHz 6-Core Processor (BX8070811600K),https://cdna.pcpartpicker.com/static/forever/images/product/6881ec4618066263cbe6904e95ae9278.256p.jpg,https://pcpartpicker.com/product/RK3gXL/intel-core-i5-11600k-39-ghz-6-core-processor-bx8070811600k,Intel,LGA 1200,3.9,6,12,50
cpu,Intel Core i5-11400 2.6 GHz 6-Core Processor (BX8070811400),https://cdna.pcpartpicker.com/static/forever/images/product/c770299ed161e4589288e53b3c315088.256p.jpg,https://pcpartpicker.com/product/92VmP6/intel-core-i5-11400-26-ghz-6-core-processor-bx8070811400,Intel,LGA 1200,2.6,6,12,50
cpu,Intel Core i5-11600KF 3.9 GHz 6-Core Processor (BX8070811600KF),https://cdna.pcpartpicker.com/static/forever/images/product/f9223631f303e54d9bd4aa9967c1f287.256p.jpg,https://pcpartpicker.com/product/K3Z9TW/intel-core-i5-11600kf-39-ghz-6-core-processor-bx8070811600kf,Intel,LGA 1200,3.9,6,12,50
cpu,Intel Core i5-11500 2.7 GHz 6-Core Processor (BX8070811500),https://cdna.pcpartpicker.com/static/forever/images/product/ed81b3f4911beef4ee212f49dec938ee.256p.jpg,https://pcpartpicker.com/product/FsXJ7P/intel-core-i5-11500-27-ghz-6-core-processor-bx8070811500,Intel,LGA 1200,2.7,6,12,50
cpu,Intel Core i5-11600 2.8 GHz 6-Core Processor (BX8070811600),https://cdna.pcpartpicker.com/static/forever/images/product/c770299ed161e4589288e53b3c315088.256p.jpg,https://pcpartpicker.com/product/34ddnQ/intel-core-i5-11600-28-ghz-6-core-processor-bx8070811600,Intel,LGA 1200,2.8,6,12,50
cpu,Intel Core i7-11700K 3.6 GHz 8-Core Processor (BX8070811700K),https://cdna.pcpartpicker.com/static/forever/images/product/41358d31a00cc8fb673bfa7716ea9498.256p.jpg,https://pcpartpicker.com/product/VW3gXL/intel-core-i7-11700k-36-ghz-8-core-processor-bx8070811700k,Intel,LGA 1200,3.6,8,16,65
cpu,Intel Core i7-11700 2.5 GHz 8-Core Processor (BX8070811700),https://cdna.pcpartpicker.com/static/forever/images/product/8d5a39d0af57bddb57731195a8c1d58c.256p.jpg,https://pcpartpicker.com/product/7RTp99/intel-core-i7-11700-25-ghz-8-core-processor-bx8070811700,Intel,LGA 1200,2.5,8,16,65
cpu,Intel Core i7-11700F 2.5 GHz 8-Core Processor (BX8070811700F),https://cdna.pcpartpicker.com/static/forever/images/product/fd3cc64653e9040372bb3570a019e71e.256p.jpg,https://pcpartpicker.com/product/QDcG3C/intel-core-i7-11700f-25-ghz-8-core-processor-bx8070811700f,Intel,LGA 1200,2.5,8,16,65
cpu,Intel Core i7-11700KF 3.6 GHz 8-Core Processor (BX8070811700KF),https://cdna.pcpartpicker.com/static/forever/images/product/965ab64fbbbf1a096201650af8b88699.256p.jpg,https://pcpartpicker.com/product/Fgt9TW/intel-core-i7-11700kf-36-ghz-8-core-processor-bx8070811700kf,Intel,LGA 1200,3.6,8,16,65
cpu,Intel Core i9-11900K 3.5 GHz 8-Core Processor (BX8070811900K),https://cdna.pcpartpicker.com/static/forever/images/product/eb8ef73f5460ac6ad82f634b2dcf793a.256p.jpg,https://pcpartpicker.com/product/mDcG3C/intel-core-i9-11900k-35-ghz-8-core-processor-bx8070811900k,Intel,LGA 1200,3.5,8,16,125
cpu,Intel Core i9-11900KF 3.5 GHz 8-Core Processor (BX8070811900KF),https://cdna.pcpartpicker.com/static/forever/images/product/bf7178722382122f3fbf2e53d32e99f6.256p.jpg,https://pcpartpicker.com/product/9rrRsY/intel-core-i9-11900kf-35-ghz-8-core-processor-bx8070811900kf,Intel,LGA 1200,3.5,8,16,125
cpu,Intel Core i9-11900 2.5 GHz 8-Core Processor (BX8070811900),https://cdna.pcpartpicker.com/static/forever/images/product/c9724573a84719379a3f95f469a6e636.256p.jpg,https://pcpartpicker.com/product/3y4Ycf/intel-core-i9-11900-25-ghz-8-core-processor-bx8070811900,Intel,LGA 1200,2.5,8,16,125
cpu,Intel Core i9-11900F 2.5 GHz 8-Core Processor (BX8070811900F),https://cdna.pcpartpicker.com/static/forever/images/product/4661b942055a470174e1a056c3e6c042.256p.jpg,https://pcpartpicker.com/product/RvfnTW/intel-core-i9-11900f-25-ghz-8-core-processor-bx8070811900f,Intel,LGA 1200,2.5,8,16,125
cpu,Intel Core i3-12100F 3.3 GHz Quad-Core Processor (BX8071512100F),https://cdna.pcpartpicker.com/static/forever/images/product/c67d8f42c0e57b268f068172e9a3f571.256p.jpg,https://pcpartpicker.com/product/grhFf7/intel-core-i3-12100f-33-ghz-quad-core-processor-bx8071512100f,Intel,LGA 1700,3.3,4,8,50
cpu,Intel Core i3-12100 3.3 GHz Quad-Core Processor (BX8071512100),https://cdna.pcpartpicker.com/static/forever/images/product/7fc9bd473f09de3bff4a5a44e832f399.256p.jpg,https://pcpartpicker.com/product/qrhFf7/intel-core-i3-12100-33-ghz-quad-core-processor-bx8071512100,Intel,LGA 1700,3.3,4,8,50
cpu,Intel Core i5-12400F 2.5 GHz 6-Core Processor (BX8071512400F),https://cdna.pcpartpicker.com/static/forever/images/product/5fe3c9cc8cbaaa4aa52aed7389d2cc10.256p.jpg,https://pcpartpicker.com/product/pQNxFT/intel-core-i5-12400f-25-ghz-6-core-processor-bx8071512400f,Intel,LGA 1700,2.5,6,12,80
cpu,Intel Core i5-12600K 3.7 GHz 10-Core Processor (BX8071512600K),https://cdna.pcpartpicker.com/static/forever/images/product/3f727799b9fc5e83f0e8953759946bd2.256p.jpg,https://pcpartpicker.com/product/BB4Ycf/intel-core-i5-12600k-37-ghz-6-core-processor-bx8071512600k,Intel,LGA 1700,3.7,6,12,80
cpu,Intel Core i5-12400 2.5 GHz 6-Core Processor (BX8071512400),https://cdna.pcpartpicker.com/static/forever/images/product/331bcd7f5044608c8b4e0a2437219229.256p.jpg,https://pcpartpicker.com/product/tLKKHx/intel-core-i5-12400-25-ghz-6-core-processor-bx8071512400,Intel,LGA 1700,2.5,6,12,80
cpu,Intel Core i5-12600KF 3.7 GHz 10-Core Processor (BX8071512600KF),https://cdna.pcpartpicker.com/static/forever/images/product/01163d618db9518d03041c9997e23bb1.256p.jpg,https://pcpartpicker.com/product/Tk8bt6/intel-core-i5-12600kf-37-ghz-6-core-processor-bx8071512600kf,Intel,LGA 1700,3.7,6,12,80
cpu,Intel Core i5-12500 3 GHz 6-Core Processor (BX8071512500),https://cdna.pcpartpicker.com/static/forever/images/product/a2eebdda7c48c480719d4cb491f660dc.256p.jpg,https://pcpartpicker.com/product/hvC48d/intel-core-i5-12500-3-ghz-6-core-processor-bx8071512500,Intel,LGA 1700,3.0,6,12,80
cpu,Intel Core i5-12600 3.3 GHz 6-Core Processor (BX8071512600),https://cdna.pcpartpicker.com/static/forever/images/product/7a8133e4d1ab12830ce867e2958bbc2b.256p.jpg,https://pcpartpicker.com/product/HqXJ7P/intel-core-i5-12600-33-ghz-6-core-processor-bx8071512600,Intel,LGA 1700,3.3,6,12,80
cpu,Intel Core i7-12700K 3.6 GHz 12-Core Processor (BX8071512700K),https://cdna.pcpartpicker.com/static/forever/images/product/3f7037db801def4db8418df8e7498e6a.256p.jpg,https://pcpartpicker.com/product/ZbddnQ/intel-core-i7-12700k-36-ghz-8-core-processor-bx8071512700k,Intel,LGA 1700,3.6,12,20,115
cpu,Intel Core i7-12700KF 3.6 GHz 12-Core Processor (BX8071512700KF),https://cdna.pcpartpicker.com/static/forever/images/product/b69e4a2d3dd9f8fac9ed6bf1b631b0ce.256p.jpg,https://pcpartpicker.com/product/YDM48d/intel-core-i7-12700kf-36-ghz-8-core-processor-bx8071512700kf,Intel,LGA 1700,3.6,12,20,115
cpu,Intel Core i7-12700F 2.1 GHz 12-Core Processor (BX8071512700F),https://cdna.pcpartpicker.com/static/forever/images/product/1d6c5691988047da895d68961c33fe95.256p.jpg,https://pcpartpicker.com/product/LT3gXL/intel-core-i7-12700f-21-ghz-12-core-processor-bx8071512700f,Intel,LGA 1700,2.1,12,20,115
cpu,Intel Core i7-12700 2.1 GHz 12-Core Processor (BX8071512700),https://cdna.pcpartpicker.com/static/forever/images/product/c8944273cfc755a0b216001a90b9fba2.256p.jpg,https://pcpartpicker.com/product/XVRYcf/intel-core-i7-12700-21-ghz-12-core-processor-bx8071512700,Intel,LGA 1700,2.1,12,20,115
cpu,Intel Core i9-12900K 3.2 GHz 16-Core Processor (BX8071512900K),https://cdna.pcpartpicker.com/static/forever/images/product/b9d3c68bbf713cdd1211f3792040ce95.256p.jpg,https://pcpartpicker.com/product/gGH7YJ/intel-core-i9-12900k-32-ghz-8-core-processor-bx8071512900k,Intel,LGA 1700,3.2,16,24,150
cpu,Intel Core i9-12900KF 3.2 GHz 16-Core Processor (BX8071512900KF),https://cdna.pcpartpicker.com/static/forever/images/product/c3d3a6843e0c0a5d98155e9fa68c092c.256p.jpg,https://pcpartpicker.com/product/2sstt6/intel-core-i9-12900kf-32-ghz-8-core-processor-bx8071512900kf,Intel,LGA 1700,3.2,16,24,150
cpu,Intel Core i9-12900KS 3.4 GHz 16-Core Processor (BX8071512900KS),https://cdna.pcpartpicker.com/static/forever/images/product/b3fd483f4dc6bc63faff298cdffb41d5.256p.jpg,https://pcpartpicker.com/product/sn4Ycf/intel-core-i9-12900ks-34-ghz-16-core-processor-bx8071512900ks,Intel,LGA 1700,3.4,16,24,150
cpu,Intel Core i9-12900F 2.4 GHz 16-Core Processor (BX8071512900F),https://cdna.pcpartpicker.com/static/forever/images/product/c709a7db2862582c1870c1b399fd7499.256p.jpg,https://pcpartpicker.com/product/vDXJ7P/intel-core-i9-12900f-24-ghz-16-core-processor-bx8071512900f,Intel,LGA 1700,2.4,16,24,150
cpu,Intel Core i9-12900 2.4 GHz 16-Core Processor (BX8071512900),https://cdna.pcpartpicker.com/static/forever/images/product/b61a0cfda1c9f56fda7c2f91dacd9046.256p.jpg,https://pcpartpicker.com/product/JpJgXL/intel-core-i9-12900-24-ghz-16-core-processor-bx8071512900,Intel,LGA 1700,2.4,16,24,150
cpu,Intel Core i3-13100F 3.4 GHz Quad-Core Processor (BX8071513100F),https://cdna.pcpartpicker.com/static/forever/images/product/735d84f17256242adcfad88d56d590bf.256p.jpg,https://pcpartpicker.com/product/9MGbt6/intel-core-i3-13100f-34-ghz-quad-core-processor-bx8071513100f,Intel,LGA 1700,3.4,4,8,50
cpu,Intel Core i3-13100 3.4 GHz Quad-Core Processor (BX8071513100),https://cdna.pcpartpicker.com/static/forever/images/product/a11139b5e266b9760da436a86b407035.256p.jpg,https://pcpartpicker.com/product/RdjBD3/intel-core-i3-13100-34-ghz-quad-core-processor-bx8071513100,Intel,LGA 1700,3.4,4,8,50
cpu,Intel Core i3-13100T 2.5 GHz Quad-Core OEM/Tray Processor (CM8071505092101),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/B8RYcf/intel-core-i3-13100t-25-ghz-quad-core-oemtray-processor-cm8071505092101,Intel,LGA 1700,2.5,4,8,50
cpu,Intel Core i5-13600K 3.5 GHz 14-Core Processor (BX8071513600K),https://cdna.pcpartpicker.com/static/forever/images/product/535b5631a223b77657804c8144c1277e.256p.jpg,https://pcpartpicker.com/product/LfNxFT/intel-core-i5-13600k-35-ghz-14-core-processor-bx8071513600k,Intel,LGA 1700,3.5,10,16,80
cpu,Intel Core i5-13400F 2.5 GHz 10-Core Processor (BX8071513400F),https://cdna.pcpartpicker.com/static/forever/images/product/17d82d241bff0efdd1c32fbcf9822c14.256p.jpg,https://pcpartpicker.com/product/VNkWGX/intel-core-i5-13400f-25-ghz-10-core-processor-bx8071513400f,Intel,LGA 1700,2.5,10,16,80
cpu,Intel Core i5-13600KF 3.5 GHz 14-Core Processor (BX8071513600KF),https://cdna.pcpartpicker.com/static/forever/images/product/d151778af9f52d6ab1f9475a0ae84dc0.256p.jpg,https://pcpartpicker.com/product/GVM48d/intel-core-i5-13600kf-35-ghz-14-core-processor-bx8071513600kf,Intel,LGA 1700,3.5,10,16,80
cpu,Intel Core i5-13500 2.5 GHz 14-Core Processor (BX8071513500),https://cdna.pcpartpicker.com/static/forever/images/product/6afcbca8a6703a4c42dba3d6c4720724.256p.jpg,https://pcpartpicker.com/product/mtmmP6/intel-core-i5-13500-25-ghz-14-core-processor-bx8071513500,Intel,LGA 1700,2.5,10,16,80
cpu,Intel Core i5-13400 2.5 GHz 10-Core Processor (BX8071513400),https://cdna.pcpartpicker.com/static/forever/images/product/1fa41c2b4b5cf8ab078c42259685c8ed.256p.jpg,https://pcpartpicker.com/product/7xLFf7/intel-core-i5-13400-25-ghz-10-core-processor-bx8071513400,Intel,LGA 1700,2.5,10,16,80
cpu,Intel Core i5-13600 2.7 GHz 14-Core Processor (BX8071513600),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/38Fbt6/intel-core-i5-13600-27-ghz-14-core-processor-bx8071513600,Intel,LGA 1700,2.7,10,16,80
cpu,Intel Core i5-13500T 1.6 GHz 14-Core OEM/Tray Processor (CM8071505092901),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/TsbTwP/intel-core-i5-13500t-16-ghz-14-core-oemtray-processor-cm8071505092901,Intel,LGA 1700,1.6,10,16,80
cpu,Intel Core i7-13700K 3.4 GHz 16-Core Processor (BX8071513700K),https://cdna.pcpartpicker.com/static/forever/images/product/2f3405387f23ab827695d966ea9f9682.256p.jpg,https://pcpartpicker.com/product/Mm6p99/intel-core-i7-13700k-34-ghz-16-core-processor-bx8071513700k,Intel,LGA 1700,3.4,16,24,200
cpu,Intel Core i7-13700KF 3.4 GHz 16-Core Processor (BX8071513700KF),https://cdna.pcpartpicker.com/static/forever/images/product/b2de198020c1bb1bda375064b94e60dc.256p.jpg,https://pcpartpicker.com/product/w86p99/intel-core-i7-13700kf-34-ghz-16-core-processor-bx8071513700kf,Intel,LGA 1700,3.4,16,24,200
cpu,Intel Core i9-13900KF 3 GHz 24-Core Processor (BX8071513900KF),https://cdna.pcpartpicker.com/static/forever/images/product/ef583b00501fbe1d9df909c3ffe2b413.256p.jpg,https://pcpartpicker.com/product/CgkWGX/intel-core-i9-13900kf-3-ghz-24-core-processor-bx8071513900kf,Intel,LGA 1700,3.0,16,24,200
cpu,Intel Core i7-13700F 2.1 GHz 16-Core Processor (BX8071513700F),https://cdna.pcpartpicker.com/static/forever/images/product/e02f59843736d101374f75d18c244a30.256p.jpg,https://pcpartpicker.com/product/xz8bt6/intel-core-i7-13700f-21-ghz-16-core-processor-bx8071513700f,Intel,LGA 1700,2.1,16,24,200
cpu,Intel Core i7-13700 2.1 GHz 16-Core Processor (BX8071513700),https://cdna.pcpartpicker.com/static/forever/images/product/e02f59843736d101374f75d18c244a30.256p.jpg,https://pcpartpicker.com/product/8VqPxr/intel-core-i7-13700-21-ghz-16-core-processor-bx8071513700,Intel,LGA 1700,2.1,16,24,200
cpu,Intel Core i7-13700T 1.4 GHz 16-Core OEM/Tray Processor (CM8071504820903),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/ZsbTwP/intel-core-i7-13700t-14-ghz-16-core-oemtray-processor-cm8071504820903,Intel,LGA 1700,1.4,16,24,200
cpu,Intel Core i9-13900K 3 GHz 24-Core Processor (BX8071513900K),https://cdna.pcpartpicker.com/static/forever/images/product/9ec7bf0f10e60c175e9b64c51bab7240.256p.jpg,https://pcpartpicker.com/product/DhVmP6/intel-core-i9-13900k-3-ghz-24-core-processor-bx8071513900k,Intel,LGA 1700,3.0,24,32,250
cpu,Intel Core i9-13900KS 3 GHz 24-Core Processor (BX8071513900KS),https://cdna.pcpartpicker.com/static/forever/images/product/4129af6f0163dfd9dad75e57aae5a99d.256p.jpg,https://pcpartpicker.com/product/TNLFf7/intel-core-i9-13900ks-3-ghz-24-core-processor-bx8071513900ks,Intel,LGA 1700,3.0,24,32,250
cpu,Intel Core i9-13900 2 GHz 24-Core Processor (BX8071513900),https://cdna.pcpartpicker.com/static/forever/images/product/6677778b05f29fbfd12dd49c16f2069f.256p.jpg,https://pcpartpicker.com/product/kNkWGX/intel-core-i9-13900-2-ghz-24-core-processor-bx8071513900,Intel,LGA 1700,2.0,24,32,250
cpu,Intel Core i9-13900F 2 GHz 24-Core Processor (BX8071513900F),https://cdna.pcpartpicker.com/static/forever/images/product/b8fab5fbdca5b7f19d806800e9d07b16.256p.jpg,https://pcpartpicker.com/product/rkGbt6/intel-core-i9-13900f-2-ghz-24-core-processor-bx8071513900f,Intel,LGA 1700,2.0,24,32,250
cpu,Intel Core i9-13900T 1.1 GHz 24-Core OEM/Tray Processor (CM8071504820403),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/Y4Fbt6/intel-core-i9-13900t-11-ghz-24-core-oemtray-processor-cm8071504820403,Intel,LGA 1700,1.1,24,32,250
cpu,AMD Athlon II X2 240 2.8 GHz Dual-Core OEM/Tray Processor (ADX240OCK23GQ),https://m.media-amazon.com/images/I/51m7y-3sPWL.jpg,https://pcpartpicker.com/product/vZTmP6/amd-cpu-adx240ock23gq,AMD,AM3,2.8,2,2,65
cpu,AMD Athlon II X2 250 3 GHz Dual-Core Processor (ADX250OCGMBOX),https://images-na.ssl-images-amazon.com/images/I/31tAz9quhnL.jpg,https://pcpartpicker.com/product/D3phP6/amd-cpu-adx250ocgmbox,AMD,AM3,3.0,2,2,65
cpu,AMD Athlon II X2 270 3.4 GHz Dual-Core Processor (ADX270OCGMBOX),https://images-na.ssl-images-amazon.com/images/I/418v-XL-zjL.jpg,https://pcpartpicker.com/product/28Np99/amd-cpu-adx270ocgmbox,AMD,AM3,3.4,2,2,65
cpu,AMD Athlon II X2 220 2.8 GHz Dual-Core OEM/Tray Processor (ADX220OCK22GM),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/CRtCmG/amd-cpu-adx220ock22gm,AMD,AM3,2.8,2,2,65
cpu,AMD Athlon II X2 245 2.9 GHz Dual-Core Processor (ADX245OCGQBOX),https://images-na.ssl-images-amazon.com/images/I/41jgyeg33mL.jpg,https://pcpartpicker.com/product/ynV48d/amd-cpu-adx245ocgqbox,AMD,AM3,2.9,2,2,65
cpu,AMD Athlon II X2 215 2.7 GHz Dual-Core OEM/Tray Processor (ADX215OCK22GQ),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/DRtCmG/amd-cpu-adx215ock22gq,AMD,AM3,2.7,2,2,65
cpu,AMD Athlon II X2 250 3 GHz Dual-Core Processor (ADX250OCGQBOX),https://images-na.ssl-images-amazon.com/images/I/41OvK3TH26L.jpg,https://pcpartpicker.com/product/dhXfrH/amd-cpu-adx250ocgqbox,AMD,AM3,3.0,2,2,65
cpu,AMD Athlon II X2 255 3.1 GHz Dual-Core Processor (ADX255OCGQBOX),https://images-na.ssl-images-amazon.com/images/I/41Xm-z1uG7L.jpg,https://pcpartpicker.com/product/PpvRsY/amd-cpu-adx255ocgqbox,AMD,AM3,3.1,2,2,65
cpu,AMD Athlon II X2 240 2.8 GHz Dual-Core Processor (ADX240OCGQBOX),https://images-na.ssl-images-amazon.com/images/I/41QUcoROtIL.jpg,https://pcpartpicker.com/product/s3JwrH/amd-cpu-adx240ocgqbox,AMD,AM3,2.8,2,2,65
cpu,AMD Athlon II X2 260 3.2 GHz Dual-Core Processor (ADX260OCGMBOX),https://images-na.ssl-images-amazon.com/images/I/41KlLPO9PNL.jpg,https://pcpartpicker.com/product/J3JwrH/amd-cpu-adx260ocgmbox,AMD,AM3,3.2,2,2,65
cpu,AMD Athlon II X2 240e 2.8 GHz Dual-Core Processor (AD240EHDGQBOX),https://images-na.ssl-images-amazon.com/images/I/41L0Dc%2BV6wL.jpg,https://pcpartpicker.com/product/DWsKHx/amd-cpu-ad240ehdgqbox,AMD,AM3,2.8,2,2,65
cpu,AMD Athlon II X2 265 3.2 GHz Dual-Core Processor (ADX265OCGMBOX),https://images-na.ssl-images-amazon.com/images/I/41X5o7vcN-L.jpg,https://pcpartpicker.com/product/4dV48d/amd-cpu-adx265ocgmbox,AMD,AM3,3.2,2,2,65
cpu,AMD Athlon II X2 260 3.2 GHz Dual-Core OEM/Tray Processor (ADX260OCK23GM),https://cdna.pcpartpicker.com/static/forever/images/product/354edccd6a72338e6ea9ae3e2c4b7ce1.256p.jpg,https://pcpartpicker.com/product/XDLypg/amd-cpu-adx260ock23gm,AMD,AM3,3.2,2,2,65
cpu,AMD Athlon II X2 235e 2.7 GHz Dual-Core Processor (AD235EHDGQBOX),https://images-na.ssl-images-amazon.com/images/I/41rAjA2OGSL.jpg,https://pcpartpicker.com/product/ws7wrH/amd-cpu-ad235ehdgqbox,AMD,AM3,2.7,2,2,65
cpu,AMD Athlon II X2 260u 1.8 GHz Dual-Core OEM/Tray Processor (AD260USCK23GQ),https://m.media-amazon.com/images/I/41ODTHf0d+L.jpg,https://pcpartpicker.com/product/sGFPxr/amd-cpu-ad260usck23gq,AMD,AM3,1.8,2,2,65
cpu,AMD Athlon II X2 255 3.1 GHz Dual-Core Processor (ADX255OCGMBOX),https://images-na.ssl-images-amazon.com/images/I/41LtoQuFM3L.jpg,https://pcpartpicker.com/product/mCXfrH/amd-cpu-adx255ocgmbox,AMD,AM3,3.1,2,2,65
cpu,AMD Athlon II X2 245 2.9 GHz Dual-Core OEM/Tray Processor (ADX245OCK23GM),https://cdna.pcpartpicker.com/static/forever/images/product/a4c53d2bd4a21902db8d56a6b15639db.256p.jpg,https://pcpartpicker.com/product/GPphP6/amd-cpu-adx245ock23gm,AMD,AM3,2.9,2,2,65
cpu,AMD Athlon II X2 250 3 GHz Dual-Core OEM/Tray Processor (ADX250OCK23GM),https://m.media-amazon.com/images/I/41z-eUidUML.jpg,https://pcpartpicker.com/product/7VNp99/amd-cpu-adx250ock23gm,AMD,AM3,3.0,2,2,65
cpu,AMD Athlon II X2 221 2.8 GHz Dual-Core Processor (AD221XOJGXBOX),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/YLW9TW/amd-cpu-ad221xojgxbox,AMD,AM3,2.8,2,2,65
cpu,AMD Athlon II X2 221 2.8 GHz Dual-Core OEM/Tray Processor (AD221XOJZ22GX),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/ZFw323/amd-cpu-ad221xojz22gx,AMD,AM3,2.8,2,2,65
cpu,AMD Athlon II X2 245e 2.9 GHz Dual-Core Processor (AD245EHDGMBOX),https://images-na.ssl-images-amazon.com/images/I/418I5mXrAXL.jpg,https://pcpartpicker.com/product/CYZQzy/amd-cpu-ad245ehdgmbox,AMD,AM3,2.9,2,2,65
cpu,AMD Athlon II X2 250u 1.6 GHz Dual-Core OEM/Tray Processor (AD250USCK23GQ),https://images-na.ssl-images-amazon.com/images/I/31HuVwlnBQL.jpg,https://pcpartpicker.com/product/cpvRsY/amd-cpu-ad250usck23gq,AMD,AM3,1.6,2,2,65
cpu,AMD Athlon II X2 245 2.9 GHz Dual-Core Processor (ADX245OCGMBOX),https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/No_image_available.svg/256px-No_image_available.jpg,https://pcpartpicker.com/product/9TkD4D/amd-cpu-adx245ocgmbox,AMD,AM3,2.9,2,2,65
cpu,AMD Athlon II X3 435 2.9 GHz Triple-Core Processor (ADX435WFGIBOX),https://images-na.ssl-images-amazon.com/images/I/416PLWd07rL.jpg,https://pcpartpicker.com/product/qZmLrH/amd-cpu-adx435wfgibox,AMD,AM3,2.9,3,2,95
cpu,AMD Athlon II X3 450 3.2 GHz Triple-Core Processor (ADX450WFGMBOX),https://images-na.ssl-images-amazon.com/images/I/41X5o7vcN-L.jpg,https://pcpartpicker.com/product/gBn2FT/amd-cpu-adx450wfgmbox,AMD,AM3,3.2,3,2,95
