partType,name,image,url,type,size
memory,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR5-5200 CL40 Memory (KF552C40BBAK2-16),https://cdna.pcpartpicker.com/static/forever/images/product/656b218c4f751e9d239c3627befb3b7d.256p.jpg,https://pcpartpicker.com/product/t4fnTW/kingston-fury-beast-rgb-16-gb-2-x-8-gb-ddr5-5200-cl40-memory-kf552c40bbak2-16,DDR5,16
memory,G.Skill Ripjaws S5 64 GB (2 x 32 GB) DDR5-6000 CL30 Memory (F5-6000J3040G32GX2-RS5W),https://cdna.pcpartpicker.com/static/forever/images/product/673e613961dab7833e57181a9c3fee42.256p.jpg,https://pcpartpicker.com/product/qFD7YJ/gskill-ripjaws-s5-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32gx2-rs5w,DDR5,64
memory,G.Skill Trident Z5 RGB 64 GB (2 x 32 GB) DDR5-6000 CL36 Memory (F5-6000J3636F32GX2-TZ5RK),https://cdna.pcpartpicker.com/static/forever/images/product/777ad8e51e2b67d85c64af7acaf7458a.256p.jpg,https://pcpartpicker.com/product/qXkH99/gskill-trident-z5-rgb-64-gb-2-x-32-gb-ddr5-6000-cl36-memory-f5-6000j3636f32gx2-tz5rk,DDR5,64
memory,TEAMGROUP Elite Plus 16 GB (2 x 8 GB) DDR5-4800 CL40 Memory (TPBD516G4800HC40DC016),https://cdna.pcpartpicker.com/static/forever/images/product/1975ee39a910007e91e5c0eea8c49897.256p.jpg,https://pcpartpicker.com/product/hfXJ7P/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr5-4800-cl40-memory-tpbd516g4800hc40dc016,DDR5,16
memory,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-7800 CL36 Memory (F5-7800J3646H16GX2-TZ5RS),https://cdna.pcpartpicker.com/static/forever/images/product/82e7e7f15cd9a43c2c6af856d7089b67.256p.jpg,https://pcpartpicker.com/product/8wGbt6/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-7800-cl36-memory-f5-7800j3646h16gx2-tz5rs,DDR5,32
memory,Crucial CT2K16G56C46U5 32 GB (2 x 16 GB) DDR5-5600 CL46 Memory (CT2K16G56C46U5),https://cdna.pcpartpicker.com/static/forever/images/product/4a72adc7687eede0680fe569297c1ca5.256p.jpg,https://pcpartpicker.com/product/6Znypg/crucial-ct2k16g56c46u5-32-gb-2-x-16-gb-ddr5-5600-cl46-memory-ct2k16g56c46u5,DDR5,32
memory,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-6600 CL32 Memory (CMK32GX5M2X6600C32),https://cdna.pcpartpicker.com/static/forever/images/product/179fe2805215ec2205b1194a5e3c6071.256p.jpg,https://pcpartpicker.com/product/DqvdnQ/corsair-vengeance-32-gb-2-x-16-gb-ddr5-6600-cl32-memory-cmk32gx5m2x6600c32,DDR5,32
memory,TEAMGROUP T-Force Delta RGB 64 GB (2 x 32 GB) DDR5-6000 CL38 Memory (FF3D564G6000HC38ADC01),https://m.media-amazon.com/images/I/41GuP4h6IfL.jpg,https://pcpartpicker.com/product/9v6NnQ/teamgroup-t-force-delta-rgb-64-gb-2-x-32-gb-ddr5-6000-cl38-memory-ff3d564g6000hc38adc01,DDR5,64
memory,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-7200 CL34 Memory (FF3D532G7200HC34ADC01),https://cdna.pcpartpicker.com/static/forever/images/product/d2e3f9b94f541ad51a19011026245df2.256p.jpg,https://pcpartpicker.com/product/TMLFf7/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-ff3d532g7200hc34adc01,DDR5,32
memory,OLOy Blade 32 GB (2 x 16 GB) DDR5-6000 CL32 Memory (ND5U1660320BRTDE),https://cdna.pcpartpicker.com/static/forever/images/product/c277f8decd47b93217055bc4443b24fe.256p.jpg,https://pcpartpicker.com/product/xfHqqs/oloy-blade-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-nd5u1660320brtde,DDR5,32
memory,G.Skill Flare X5 64 GB (2 x 32 GB) DDR5-5600 CL36 Memory (F5-5600J3636D32GX2-FX5),https://cdna.pcpartpicker.com/static/forever/images/product/e6f37d7056a82e3240e1d70ce5d379c6.256p.jpg,https://pcpartpicker.com/product/W2H7YJ/gskill-flare-x5-64-gb-2-x-32-gb-ddr5-5600-cl36-memory-f5-5600j3636d32gx2-fx5,DDR5,64
memory,Corsair Vengeance 64 GB (4 x 16 GB) DDR5-6200 CL32 Memory (CMK64GX5M4B6200C32),https://cdna.pcpartpicker.com/static/forever/images/product/02da697261cf2908e4fdec7c42a00e73.256p.jpg,https://pcpartpicker.com/product/gxrqqs/corsair-vengeance-64-gb-4-x-16-gb-ddr5-6200-cl32-memory-cmk64gx5m4b6200c32,DDR5,64
memory,TEAMGROUP T-Force Vulcan 16 GB (2 x 8 GB) DDR5-5200 CL40 Memory (FLBD516G5200HC40CDC016),https://cdna.pcpartpicker.com/static/forever/images/product/71eccae973087bde1c431adebbb600dd.256p.jpg,https://pcpartpicker.com/product/dQkWGX/teamgroup-t-force-vulcan-16-gb-2-x-8-gb-ddr5-5200-cl40-memory-flbd516g5200hc40cdc016,DDR5,16
memory,G.Skill Ripjaws S5 64 GB (2 x 32 GB) DDR5-6000 CL32 Memory (F5-6000J3238G32GX2-RS5K),https://cdna.pcpartpicker.com/static/forever/images/product/5306d503527578082aea8040fc942443.256p.jpg,https://pcpartpicker.com/product/BJcG3C/gskill-ripjaws-s5-64-gb-2-x-32-gb-ddr5-6000-cl32-memory-f5-6000j3238g32gx2-rs5k,DDR5,64
memory,Kingston FURY Beast RGB 16 GB (2 x 8 GB) DDR5-4800 CL38 Memory (KF548C38BBAK2-16),https://cdna.pcpartpicker.com/static/forever/images/product/656b218c4f751e9d239c3627befb3b7d.256p.jpg,https://pcpartpicker.com/product/hBnypg/kingston-fury-beast-rgb-16-gb-2-x-8-gb-ddr5-4800-cl38-memory-kf548c38bbak2-16,DDR5,16
memory,TEAMGROUP Elite 16 GB (1 x 16 GB) DDR5-5200 CL42 Memory (TED516G5200C4201),https://cdna.pcpartpicker.com/static/forever/images/product/a4902e1ee85d1f54e987908ee4c257c2.256p.jpg,https://pcpartpicker.com/product/jf7scf/teamgroup-elite-16-gb-1-x-16-gb-ddr5-5200-cl42-memory-ted516g5200c4201,DDR5,16
memory,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-7200 CL34 Memory (F5-7200J3445G16GX2-TZ5RS),https://cdna.pcpartpicker.com/static/forever/images/product/1b35dfdaccb60dba6b0befaae5043d8e.256p.jpg,https://pcpartpicker.com/product/VtjBD3/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-f5-7200j3445g16gx2-tz5rs,DDR5,32
memory,Corsair Dominator Platinum RGB 32 GB (2 x 16 GB) DDR5-6400 CL32 Memory (CMT32GX5M2B6400C32),https://cdna.pcpartpicker.com/static/forever/images/product/a44770372e0cfd4867671bae0b9831e2.256p.jpg,https://pcpartpicker.com/product/gHxxFT/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-cmt32gx5m2b6400c32,DDR5,32
memory,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-6600 CL34 Memory (F5-6600J3440G16GX2-TZ5RS),https://cdna.pcpartpicker.com/static/forever/images/product/44cd07d2aed82a27d4d6119d4f7d93f6.256p.jpg,https://pcpartpicker.com/product/kV92FT/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6600-cl34-memory-f5-6600j3440g16gx2-tz5rs,DDR5,32
memory,G.Skill Trident Z5 RGB 48 GB (2 x 24 GB) DDR5-8000 CL40 Memory (F5-8000J4048F24GX2-TZ5RS),https://cdna.pcpartpicker.com/static/forever/images/product/2743804596709b9d13dcb7d847263c0e.256p.jpg,https://pcpartpicker.com/product/KWbRsY/gskill-trident-z5-rgb-48-gb-2-x-24-gb-ddr5-8000-cl40-memory-f5-8000j4048f24gx2-tz5rs,DDR5,48
memory,Corsair Vengeance RGB 64 GB (2 x 32 GB) DDR5-6000 CL40 Memory (CMH64GX5M2B6000C40),https://cdna.pcpartpicker.com/static/forever/images/product/51e300a552ede01b3e636254e0a93089.256p.jpg,https://pcpartpicker.com/product/nk4Ycf/corsair-vengeance-rgb-64-gb-2-x-32-gb-ddr5-6000-cl40-memory-cmh64gx5m2b6000c40,DDR5,64
memory,TEAMGROUP Elite Plus 16 GB (2 x 8 GB) DDR5-4800 CL40 Memory (TPSD516G4800HC40DC016),https://cdna.pcpartpicker.com/static/forever/images/product/58d5977c9b392f05f473cf5ef7acf905.256p.jpg,https://pcpartpicker.com/product/qtvdnQ/teamgroup-elite-plus-16-gb-2-x-8-gb-ddr5-4800-cl40-memory-tpsd516g4800hc40dc016,DDR5,16
memory,TEAMGROUP T-Force Vulcan alpha 32 GB (2 x 16 GB) DDR5-5600 CL40 Memory (FLABD532G5600HC40BDC01),https://cdna.pcpartpicker.com/static/forever/images/product/b8af5ffb1195ccee47bcc27375c4016f.256p.jpg,https://pcpartpicker.com/product/V3qPxr/teamgroup-t-force-vulcan-alpha-32-gb-2-x-16-gb-ddr5-5600-cl40-memory-flabd532g5600hc40bdc01,DDR5,32
memory,Corsair Dominator Platinum RGB 32 GB (2 x 16 GB) DDR5-6000 CL36 Memory (CMT32GX5M2D6000C36),https://cdna.pcpartpicker.com/static/forever/images/product/80d3d3bd860b72c7ebcce698e93664cd.256p.jpg,https://pcpartpicker.com/product/p6wypg/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-cmt32gx5m2d6000c36,DDR5,32
memory,PROXMEM KERBEROS 32 GB (2 x 16 GB) DDR5-6000 CL36 Memory (PGD5U60A36XX7-K0WC),https://m.media-amazon.com/images/I/41lZFIrd-zL.jpg,https://pcpartpicker.com/product/tq3NnQ/proxmem-kerberos-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-pgd5u60a36xx7-k0wc,DDR5,32
memory,Corsair Vengeance RGB 64 GB (4 x 16 GB) DDR5-6400 CL32 Memory (CMH64GX5M4B6400C32),https://cdna.pcpartpicker.com/static/forever/images/product/567f572f1d03a4a976e353834eebce9f.256p.jpg,https://pcpartpicker.com/product/WTWJ7P/corsair-vengeance-rgb-64-gb-4-x-16-gb-ddr5-6400-cl32-memory-cmh64gx5m4b6400c32,DDR5,64
memory,Corsair Dominator Platinum RGB 64 GB (2 x 32 GB) DDR5-5200 CL40 Memory (CMT64GX5M2B5200C40),https://cdna.pcpartpicker.com/static/forever/images/product/4c201639021aacf174e4a7cae917dab8.256p.jpg,https://pcpartpicker.com/product/ZZD7YJ/corsair-dominator-platinum-rgb-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-cmt64gx5m2b5200c40,DDR5,64
memory,G.Skill Ripjaws S5 32 GB (2 x 16 GB) DDR5-5200 CL36 Memory (F5-5200J3636C16GX2-RS5K),https://cdna.pcpartpicker.com/static/forever/images/product/cc5eadf3d1e4483af335b88f8a93616f.256p.jpg,https://pcpartpicker.com/product/t7Fbt6/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-5200-cl36-memory-f5-5200j3636c16gx2-rs5k,DDR5,32
memory,Crucial CT8G48C40U5 8 GB (1 x 8 GB) DDR5-4800 CL40 Memory (CT8G48C40U5),https://cdna.pcpartpicker.com/static/forever/images/product/aae9b49cc423c0b0bf7053e10832a964.256p.jpg,https://pcpartpicker.com/product/2dYmP6/crucial-ct8g48c40u5-8-gb-1-x-8-gb-ddr5-4800-cl40-memory-ct8g48c40u5,DDR5,8
memory,Kingston FURY Renegade 64 GB (2 x 32 GB) DDR5-6000 CL32 Memory (KF560C32RWAK2-64),https://cdna.pcpartpicker.com/static/forever/images/product/80e4194f4a58dd3330d402a4d6fe7515.256p.jpg,https://pcpartpicker.com/product/TPFmP6/kingston-fury-renegade-64-gb-2-x-32-gb-ddr5-6000-cl32-memory-kf560c32rwak2-64,DDR5,64
memory,Corsair Vengeance 16 GB (1 x 16 GB) DDR5-5200 CL40 Memory (CMK16GX5M1B5200C40),https://cdna.pcpartpicker.com/static/forever/images/product/3aacbcdb791f9f0b813143d0ea8e4cf4.256p.jpg,https://pcpartpicker.com/product/2CRYcf/corsair-vengeance-16-gb-1-x-16-gb-ddr5-5200-cl40-memory-cmk16gx5m1b5200c40,DDR5,16
memory,G.Skill Ripjaws S5 32 GB (2 x 16 GB) DDR5-6000 CL32 Memory (F5-6000J3238F16GX2-RS5W),https://cdna.pcpartpicker.com/static/forever/images/product/7902c604d247c014506e242bfab61c55.256p.jpg,https://pcpartpicker.com/product/9MWzK8/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-rs5w,DDR5,32
memory,G.Skill Trident Z5 Neo RGB 32 GB (2 x 16 GB) DDR5-6000 CL32 Memory (F5-6000J3238F16GX2-TZ5NR),https://cdna.pcpartpicker.com/static/forever/images/product/a4cecff25f58230f3fbae1903d711e49.256p.jpg,https://pcpartpicker.com/product/yPPQzy/gskill-trident-z5-neo-rgb-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-f5-6000j3238f16gx2-tz5nr,DDR5,32
memory,Corsair Vengeance RGB 32 GB (2 x 16 GB) DDR5-7000 CL36 Memory (CMH32GX5M2X7000C34),https://cdna.pcpartpicker.com/static/forever/images/product/51e300a552ede01b3e636254e0a93089.256p.jpg,https://pcpartpicker.com/product/4XgFf7/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-7000-cl36-memory-cmh32gx5m2x7000c34,DDR5,32
memory,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-6000 CL36 Memory (F5-6000J3636F16GA2-TZ5RS),https://m.media-amazon.com/images/I/41ReWl2Ln6L.jpg,https://pcpartpicker.com/product/gZbTwP/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6000-cl36-memory-f5-6000j3636f16ga2-tz5rs,DDR5,32
memory,Kingston FURY Beast 64 GB (2 x 32 GB) DDR5-4800 CL38 Memory (KF548C38BBK2-64),https://cdna.pcpartpicker.com/static/forever/images/product/de06e47f30113be2454ca5f59385695d.256p.jpg,https://pcpartpicker.com/product/7YxRsY/kingston-fury-beast-64-gb-2-x-32-gb-ddr5-4800-cl38-memory-kf548c38bbk2-64,DDR5,64
memory,Corsair Vengeance RGB 64 GB (2 x 32 GB) DDR5-5200 CL40 Memory (CMH64GX5M2B5200C40W),https://cdna.pcpartpicker.com/static/forever/images/product/0bfd54bdee10d4a73bc3a985aefe853f.256p.jpg,https://pcpartpicker.com/product/tvKscf/corsair-vengeance-rgb-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-cmh64gx5m2b5200c40w,DDR5,64
memory,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-7200 CL34 Memory (FF4D532G7200HC34ADC01),https://cdna.pcpartpicker.com/static/forever/images/product/09e373465295e5629efd7959a7147a3b.256p.jpg,https://pcpartpicker.com/product/ktPQzy/teamgroup-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-7200-cl34-memory-ff4d532g7200hc34adc01,DDR5,32
memory,Corsair Dominator Platinum RGB 64 GB (2 x 32 GB) DDR5-5200 CL40 Memory (CMT64GX5M2B5200C40W),https://cdna.pcpartpicker.com/static/forever/images/product/14efe97f96919022afdfc48699226b7f.256p.jpg,https://pcpartpicker.com/product/pmM48d/corsair-dominator-platinum-rgb-64-gb-2-x-32-gb-ddr5-5200-cl40-memory-cmt64gx5m2b5200c40w,DDR5,64
memory,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-5600 CL28 Memory (F5-5600J2834F16GX2-TZ5RK),https://cdna.pcpartpicker.com/static/forever/images/product/17a1d429c294351b08e6ed4552db1f15.256p.jpg,https://pcpartpicker.com/product/BMt9TW/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-5600-cl28-memory-f5-5600j2834f16gx2-tz5rk,DDR5,32
memory,TEAMGROUP T-Create Expert 32 GB (2 x 16 GB) DDR5-6400 CL40 Memory (CTCED532G6400HC40BDC01),https://cdna.pcpartpicker.com/static/forever/images/product/ba487385a6ce4478a93d04e5397f8fb9.256p.jpg,https://pcpartpicker.com/product/sZwmP6/teamgroup-t-create-expert-32-gb-2-x-16-gb-ddr5-6400-cl40-memory-ctced532g6400hc40bdc01,DDR5,32
memory,G.Skill Trident Z5 64 GB (2 x 32 GB) DDR5-6000 CL30 Memory (F5-6000J3040G32GX2-TZ5K),https://cdna.pcpartpicker.com/static/forever/images/product/49a63258a951b69681c19882cd051718.256p.jpg,https://pcpartpicker.com/product/3DPQzy/gskill-trident-z5-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-f5-6000j3040g32gx2-tz5k,DDR5,64
memory,Corsair Vengeance 32 GB (1 x 32 GB) DDR5-5600 CL40 Memory (CMK32GX5M1B5600C40),https://cdna.pcpartpicker.com/static/forever/images/product/3aacbcdb791f9f0b813143d0ea8e4cf4.256p.jpg,https://pcpartpicker.com/product/pLzhP6/corsair-vengeance-32-gb-1-x-32-gb-ddr5-5600-cl40-memory-cmk32gx5m1b5600c40,DDR5,32
memory,TEAMGROUP T-Create Classic 64 GB (2 x 32 GB) DDR5-6000 CL48 Memory (CTCCD564G6000HC48DC01),https://cdna.pcpartpicker.com/static/forever/images/product/b3d17b2350df02bb788ba0190c89f135.256p.jpg,https://pcpartpicker.com/product/Ftn9TW/teamgroup-t-create-classic-64-gb-2-x-32-gb-ddr5-6000-cl48-memory-ctccd564g6000hc48dc01,DDR5,64
memory,Corsair Dominator Platinum RGB 64 GB (2 x 32 GB) DDR5-6000 CL30 Memory (CMT64GX5M2B6000Z30),https://cdna.pcpartpicker.com/static/forever/images/product/0f8bf66ce18a50b4ed8e47bda5c76424.256p.jpg,https://pcpartpicker.com/product/kDwmP6/corsair-dominator-platinum-rgb-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmt64gx5m2b6000z30,DDR5,64
memory,G.Skill Trident Z 32 GB (2 x 16 GB) DDR5-6400 CL32 Memory (F5-6400J3239G16GX2-TZ5S),https://cdna.pcpartpicker.com/static/forever/images/product/57eaa1138609c7ec369278252fb3cc7c.256p.jpg,https://pcpartpicker.com/product/d7t9TW/gskill-trident-z-32-gb-2-x-16-gb-ddr5-6400-cl32-memory-f5-6400j3239g16gx2-tz5s,DDR5,32
memory,Kingston FURY 64 GB (4 x 16 GB) DDR5-5600 CL40 Memory (KF560C40BWAK4-64),https://cdna.pcpartpicker.com/static/forever/images/product/85fd6da3232f01936f1032b9e22d047e.256p.jpg,https://pcpartpicker.com/product/qygrxr/kingston-fury-64-gb-4-x-16-gb-ddr5-5600-cl40-memory-kf560c40bwak4-64,DDR5,64
memory,G.Skill F5-5600J2834F32GX2-TZ5RK 64 GB (2 x 32 GB) DDR5-5600 CL28 Memory (F5-5600J2834F32GX2-TZ5RK),https://cdna.pcpartpicker.com/static/forever/images/product/17a1d429c294351b08e6ed4552db1f15.256p.jpg,https://pcpartpicker.com/product/yPBG3C/gskill-64-gb-2-x-32-gb-ddr5-5600-cl28-memory-f5-5600j2834f32gx2-tz5rk,DDR5,64
memory,Corsair Vengeance RGB 32 GB (2 x 16 GB) DDR5-6400 CL36 Memory (CMH32GX5M2B6400C36),https://cdna.pcpartpicker.com/static/forever/images/product/2d3753cee2dbfa61874918b8d3f9cf93.256p.jpg,https://pcpartpicker.com/product/j6sV3C/corsair-vengeance-rgb-32-gb-2-x-16-gb-ddr5-6400-cl36-memory-cmh32gx5m2b6400c36,DDR5,32
memory,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-7000 CL34 Memory (CMK32GX5M2X7000C34),https://cdna.pcpartpicker.com/static/forever/images/product/5c1b521170c68c5440170c5f2666b17d.256p.jpg,https://pcpartpicker.com/product/qYVmP6/corsair-vengeance-32-gb-2-x-16-gb-ddr5-7000-cl34-memory-cmk32gx5m2x7000c34,DDR5,32
memory,ADATA XPG LANCER 32 GB (2 x 16 GB) DDR5-5200 CL38 Memory (AX5U5200C3816G-DCLABK),https://cdna.pcpartpicker.com/static/forever/images/product/4ddfdc225f34c5624b4eb80fe7039d3a.256p.jpg,https://pcpartpicker.com/product/68ytt6/adata-xpg-lancer-32-gb-2-x-16-gb-ddr5-5200-cl38-memory-ax5u5200c3816g-dclabk,DDR5,32
memory,TEAMGROUP T-Force Vulcan 32 GB (2 x 16 GB) DDR5-6000 CL38 Memory (FLRD532G6000HC38ADC01),https://cdna.pcpartpicker.com/static/forever/images/product/2929000344103c350650b397d02d4c65.256p.jpg,https://pcpartpicker.com/product/2bXV3C/teamgroup-t-force-vulcan-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-flrd532g6000hc38adc01,DDR5,32
memory,G.Skill Ripjaws S5 32 GB (2 x 16 GB) DDR5-5600 CL30 Memory (F5-5600J3036D16GX2-RS5K),https://cdna.pcpartpicker.com/static/forever/images/product/acf0ad7e41365a1d16a15dc7873e6b1b.256p.jpg,https://pcpartpicker.com/product/wM7G3C/gskill-ripjaws-s5-32-gb-2-x-16-gb-ddr5-5600-cl30-memory-f5-5600j3036d16gx2-rs5k,DDR5,32
memory,G.Skill Trident Z5 RGB 48 GB (2 x 24 GB) DDR5-7200 CL36 Memory (F5-7200J3646F24GX2-TZ5RK),https://cdna.pcpartpicker.com/static/forever/images/product/e8d573bd2eac864d427645f0d2f7cad8.256p.jpg,https://pcpartpicker.com/product/tPn9TW/gskill-trident-z5-rgb-48-gb-2-x-24-gb-ddr5-7200-cl36-memory-f5-7200j3646f24gx2-tz5rk,DDR5,48
memory,TEAMGROUP T-Force Vulcan alpha 32 GB (2 x 16 GB) DDR5-6000 CL38 Memory (FLABD532G6000HC38ADC01),https://cdna.pcpartpicker.com/static/forever/images/product/b8af5ffb1195ccee47bcc27375c4016f.256p.jpg,https://pcpartpicker.com/product/kRZ9TW/teamgroup-t-force-vulcan-alpha-32-gb-2-x-16-gb-ddr5-6000-cl38-memory-flabd532g6000hc38adc01,DDR5,32
memory,Kingston FURY Beast 16 GB (2 x 8 GB) DDR5-4800 CL38 Memory (KF548C38BBK2-16),https://cdna.pcpartpicker.com/static/forever/images/product/e5b36206d27e6d780584db76eadc621f.256p.jpg,https://pcpartpicker.com/product/9fgFf7/kingston-fury-beast-16-gb-2-x-8-gb-ddr5-4800-cl38-memory-kf548c38bbk2-16,DDR5,16
memory,Corsair Vengeance RGB 64 GB (2 x 32 GB) DDR5-5600 CL36 Memory (CMH64GX5M2B5600C36),https://cdna.pcpartpicker.com/static/forever/images/product/36e1c3599450e638cdc5330368ab1060.256p.jpg,https://pcpartpicker.com/product/DCNxFT/corsair-vengeance-rgb-64-gb-2-x-32-gb-ddr5-5600-cl36-memory-cmh64gx5m2b5600c36,DDR5,64
memory,G.Skill Ripjaws S5 96 GB (2 x 48 GB) DDR5-5600 CL40 Memory (F5-5600J4040D48GX2-RS5K),https://cdna.pcpartpicker.com/static/forever/images/product/e79ecc7a9e98cb30f9316ed7dac0858b.256p.jpg,https://pcpartpicker.com/product/pJyH99/gskill-ripjaws-s5-96-gb-2-x-48-gb-ddr5-5600-cl40-memory-f5-5600j4040d48gx2-rs5k,DDR5,96
memory,Lexar Ares OC 32 GB (2 x 16 GB) DDR5-5200 CL38 Memory (LD5CU016G-R5200GD2A),https://m.media-amazon.com/images/I/41uJTb0TgAL.jpg,https://pcpartpicker.com/product/CVVmP6/lexar-ares-oc-32-gb-2-x-16-gb-ddr5-5200-cl38-memory-ld5cu016g-r5200gd2a,DDR5,32
memory,TEAMGROUP T-Force Delta RGB 32 GB (2 x 16 GB) DDR5-5600 CL36 Memory (FF4D532G5600HC36BDC01),https://m.media-amazon.com/images/I/41X+CHFnLmL.jpg,https://pcpartpicker.com/product/HPkWGX/team-t-force-delta-rgb-32-gb-2-x-16-gb-ddr5-5600-cl36-memory-ff4d532g5600hc36bdc01,DDR5,32
memory,Corsair Vengeance 32 GB (2 x 16 GB) DDR5-5200 CL40 Memory (CMK32GX5M2B5200C40W),https://cdna.pcpartpicker.com/static/forever/images/product/ff9c1b26d0a86a3b0c1645ed7107fd99.256p.jpg,https://pcpartpicker.com/product/nq8bt6/corsair-vengeance-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmk32gx5m2b5200c40w,DDR5,32
memory,Kingston Fury Renegade RGB 32 GB (2 x 16 GB) DDR5-6000 CL32 Memory (KF560C32RSAK2-32),https://cdna.pcpartpicker.com/static/forever/images/product/949f79685c55aa6bd301df601a696ba6.256p.jpg,https://pcpartpicker.com/product/MrkWGX/kingston-fury-renegade-rgb-32-gb-2-x-16-gb-ddr5-6000-cl32-memory-kf560c32rsak2-32,DDR5,32
memory,G.Skill Ripjaws S5 64 GB (2 x 32 GB) DDR5-5200 CL36 Memory (F5-5200J3636D32GX2-RS5K),https://cdna.pcpartpicker.com/static/forever/images/product/acf0ad7e41365a1d16a15dc7873e6b1b.256p.jpg,https://pcpartpicker.com/product/JrQcCJ/gskill-ripjaws-s5-64-gb-2-x-32-gb-ddr5-5200-cl36-memory-f5-5200j3636d32gx2-rs5k,DDR5,64
memory,Corsair Dominator Platinum RGB 32 GB (2 x 16 GB) DDR5-5200 CL40 Memory (CMT32GX5M2B5200C40),https://cdna.pcpartpicker.com/static/forever/images/product/4850071086f7967ae820d24c6d9d634c.256p.jpg,https://pcpartpicker.com/product/Zy3gXL/corsair-dominator-platinum-rgb-32-gb-2-x-16-gb-ddr5-5200-cl40-memory-cmt32gx5m2b5200c40,DDR5,32
memory,TEAMGROUP Elite Plus 8 GB (1 x 8 GB) DDR5-4800 CL40 Memory (TPBD58G4800HC40016),https://m.media-amazon.com/images/I/31SuF5pYjuL.jpg,https://pcpartpicker.com/product/Pswypg/teamgroup-elite-plus-8-gb-1-x-8-gb-ddr5-4800-cl40-memory-tpbd58g4800hc40016,DDR5,8
memory,G.Skill Trident Z5 RGB 32 GB (2 x 16 GB) DDR5-6600 CL34 Memory (F5-6600J3440G16GX2-TZ5RK),https://cdna.pcpartpicker.com/static/forever/images/product/56a12aee0b658701128432341d027cb3.256p.jpg,https://pcpartpicker.com/product/hCWzK8/gskill-trident-z5-rgb-32-gb-2-x-16-gb-ddr5-6600-cl34-memory-f5-6600j3440g16gx2-tz5rk,DDR5,32
memory,Corsair Vengeance 64 GB (2 x 32 GB) DDR5-6000 CL30 Memory (CMK64GX5M2B6000C30),https://cdna.pcpartpicker.com/static/forever/images/product/5c1b521170c68c5440170c5f2666b17d.256p.jpg,https://pcpartpicker.com/product/8ZQKHx/corsair-vengeance-64-gb-2-x-32-gb-ddr5-6000-cl30-memory-cmk64gx5m2b6000c30,DDR5,64
memory,TEAMGROUP Elite 32 GB (1 x 32 GB) DDR5-4800 CL40 Memory (TED532G4800C4001),https://cdna.pcpartpicker.com/static/forever/images/product/a4902e1ee85d1f54e987908ee4c257c2.256p.jpg,https://pcpartpicker.com/product/Wxwypg/teamgroup-elite-32-gb-1-x-32-gb-ddr5-4800-cl40-memory-ted532g4800c4001,DDR5,32
memory,Kingston FURY Beast 16 GB (1 x 16 GB) DDR5-5200 CL40 Memory (KF552C40BB-16),https://cdna.pcpartpicker.com/static/forever/images/product/46104a266f70d513c9f4a7d319a23e34.256p.jpg,https://pcpartpicker.com/product/hhBG3C/kingston-fury-beast-16-gb-1-x-16-gb-ddr5-5200-cl40-memory-kf552c40bb-16,DDR5,16
